Date,Open,Close,Returns,Overnight_Returns
2024-01-09,19.579999923706055,19.25,0.0,0.0
2024-01-10,19.290000915527344,19.06999969482422,-0.009394657124390731,0.0020758136450846863
2024-01-11,18.8799991607666,18.790000915527344,-0.014791541459849669,-0.010013287342970403
2024-01-12,18.44499969482422,18.059999465942383,-0.039625343732010605,-0.018531547646090545
2024-01-16,17.719999313354492,17.81999969482422,-0.013378113500343933,-0.019005611990354637
2024-01-17,17.049999237060547,16.760000228881836,-0.06132629620682737,-0.044171245934855566
2024-01-18,17.0,15.739999771118164,-0.0627898802625266,0.014218235345845053
2024-01-19,15.739999771118164,15.479999542236328,-0.016656389857560332,0.0
2024-01-22,15.539999961853027,16.030000686645508,0.034913170866205344,0.0038685038944571604
2024-01-23,16.625,16.040000915527344,0.0006236500596421721,0.03644557708542852
2024-01-24,16.344999313354492,15.34000015258789,-0.044621853629961884,0.01883633865052759
2024-01-25,15.0,15.0,-0.02241360478395941,-0.02241360478395941
2024-01-26,15.130000114440918,15.289999961853027,0.019148816343863923,0.00862933426189577
2024-01-29,15.430000305175781,16.1200008392334,0.0528617716940319,0.009114668707075661
2024-01-30,16.0,15.65999984741211,-0.02895110832124793,-0.0074720669003248376
2024-01-31,15.600000381469727,15.3100004196167,-0.02260344374125175,-0.0038387421101794207
2024-02-01,15.539999961853027,15.529999732971191,0.014267382888603622,0.014911105407134808
2024-02-02,15.25,15.600000381469727,0.004497318742468726,-0.018194116912789278
2024-02-05,15.300000190734863,14.9399995803833,-0.04322878709080156,-0.01941809784395807
2024-02-06,15.029999732971191,15.5,0.036797872307323926,0.006006034380618017
2024-02-07,15.640000343322754,15.170000076293945,-0.021520225535495367,0.008991733143546546
2024-02-08,15.199999809265137,16.110000610351562,0.06012043668567974,0.001975616914178813
2024-02-09,16.56999969482422,16.68000030517578,0.03477018015112538,0.028153577945718426
2024-02-12,15.960000038146973,16.329999923706055,-0.02120651291614829,-0.044124820814686744
2024-02-13,15.5600004196167,15.380000114440918,-0.059935930791972576,-0.04830035659246299
2024-02-14,15.595000267028809,15.539999961853027,0.0103493709663514,0.013882395664096067
2024-02-15,15.600000381469727,16.350000381469727,0.050810578190002606,0.003853596223937352
2024-02-16,16.200000762939453,16.299999237060547,-0.0030628596681297813,-0.009216631341378642
2024-02-20,16.197999954223633,15.890000343322754,-0.02547505885177492,-0.006277286005866585
2024-02-21,15.699999809265137,15.390000343322754,-0.03197203199588042,-0.012029301949294352
2024-02-22,11.979999542236328,11.449999809265137,-0.29572825681677695,-0.2504794156823132
2024-02-23,10.920000076293945,10.069999694824219,-0.12842903691715146,-0.04739373603879789
2024-02-26,10.210000038146973,10.699999809265137,0.060683047217141815,0.013806959487780043
2024-02-27,10.970000267028809,11.140000343322754,0.04029854167588401,0.02492057498669914
2024-02-28,11.039999961853027,11.300000190734863,0.014260477279430105,-0.009017227924448602
2024-02-29,11.510000228881836,11.319999694824219,0.0017683032185590052,0.018413500021781465
2024-03-01,11.199999809265137,11.350000381469727,0.0026467317210334697,-0.010657284544894995
2024-03-04,10.890000343322754,10.90999984741211,-0.039537991678157115,-0.041372809065786345
2024-03-05,10.729999542236328,10.930000305175781,0.0018315442504567537,-0.016636271878353724
2024-03-06,10.989999771118164,11.029999732971191,0.009107478946711716,0.005474417479778713
2024-03-07,11.579999923706055,12.510000228881836,0.12590953371863983,0.04866065650033556
2024-03-08,13.130000114440918,12.779999732971191,0.021353085280385733,0.048371354255962756
2024-03-11,12.869999885559082,12.6899995803833,-0.007067179395541609,0.007017584660851516
2024-03-12,12.75,12.369999885559082,-0.025540071506666387,0.004717022944861218
2024-03-13,11.949999809265137,11.710000038146973,-0.05483099628564093,-0.03454291473646444
2024-03-14,11.520000457763672,10.6899995803833,-0.09113449508351279,-0.01635848586309238
2024-03-15,11.010000228881836,11.039999961853027,0.03221635160985368,0.029495285739375522
2024-03-18,11.1899995803833,11.399999618530273,0.032088284544585004,0.01349544743096746
2024-03-19,11.15999984741211,11.260000228881836,-0.012356678899664726,-0.021277378657777766
2024-03-20,11.199999809265137,11.359999656677246,0.008841740032403574,-0.005342881767377523
2024-03-21,11.399999618530273,11.170000076293945,-0.01686676315956741,0.0035149388672611323
2024-03-22,11.020000457763672,10.800000190734863,-0.033685468120554715,-0.013519774647243325
2024-03-25,10.65999984741211,10.649999618530273,-0.013986295454129511,-0.01304774736717194
2024-03-26,10.850000381469727,10.520000457763672,-0.012281605513459902,0.01860525880828827
2024-03-27,10.640000343322754,10.989999771118164,0.04370749676593712,0.011342265357453946
2024-03-28,10.880000114440918,10.949999809265137,-0.0036463087453563517,-0.010059495642893872
2024-04-01,10.989999771118164,11.09000015258789,0.012704376277527319,0.00364630874535641
2024-04-02,10.770000457763672,10.510000228881836,-0.05371660845493877,-0.029279281449440957
2024-04-03,10.460000038146973,10.539999961853027,0.0028503328275697034,-0.004768744382674209
2024-04-04,10.630000114440918,10.130000114440918,-0.039676209936139094,0.008502663625741229
2024-04-05,10.109999656677246,10.100000381469727,-0.0029658679413268265,-0.0019763304841697196
2024-04-08,10.1899995803833,10.4399995803833,0.03310908064482851,0.00887134443887568
2024-04-09,10.449999809265137,10.630000114440918,0.018035660858378752,0.0009574178973584287
2024-04-10,10.25,10.270000457763672,-0.03445313460633537,-0.03640249753528297
2024-04-11,10.25,9.569999694824219,-0.07059389493729876,-0.0019493629289475908
2024-04-12,9.479999542236328,9.130000114440918,-0.0470674664345868,-0.00944890559644386
2024-04-15,9.119999885559082,8.399999618530273,-0.08333404670527501,-0.0010959156035855635
2024-04-16,8.364999771118164,8.710000038146973,0.036240134807882685,-0.0041753533592625795
2024-04-17,8.75,8.739999771118164,0.0034383682355037613,0.00458190512543632
2024-04-18,8.699999809265137,8.829999923706055,0.010244842495967113,-0.00458715974260037
2024-04-19,8.65999984741211,8.630000114440918,-0.022910487619396364,-0.019440301021062853
2024-04-22,8.460000038146973,8.789999961853027,0.018370189001109514,-0.019895340228930976
2024-04-23,8.720000267028809,9.039999961853027,0.028044462827016548,-0.007995438813813158
2024-04-24,9.15999984741211,8.84000015258789,-0.022372276273661795,0.013186991843684803
2024-04-25,8.619999885559082,8.520000457763672,-0.03687049934127215,-0.025201822511232493
2024-04-26,8.550000190734863,9.039999961853027,0.05924277561493377,0.0035149106874862814
2024-04-29,9.210000038146973,9.380000114440918,0.03692060503437031,0.018630684224836113
2024-04-30,9.109999656677246,8.899999618530273,-0.05252854134233134,-0.029207101633152883
2024-05-01,8.850000381469727,9.210000038146973,0.034238620532797276,-0.005633731752565044
2024-05-02,9.420000076293945,9.829999923706055,0.06514907198861448,0.022545242278293087
2024-05-03,10.130000114440918,10.069999694824219,0.024121750027292607,0.03006240316008182
2024-05-06,10.199999809265137,10.329999923706055,0.025491599320849295,0.012827025165698435
2024-05-07,11.140000343322754,10.25,-0.007774570161462422,0.07548998957217641
2024-05-08,9.510000228881836,10.270000457763672,0.0019493629289476437,-0.07493380495962795
2024-05-09,10.25,10.220000267028809,-0.00488045760974334,-0.0019493629289475908
2024-05-10,10.199999809265137,9.989999771118164,-0.022762041154254276,-0.001958909312892707
2024-05-13,10.039999961853027,10.899999618530273,0.08717818448850767,0.004992540714716737
2024-05-14,11.479999542236328,11.1899995803833,0.02625773058670008,0.05184359677866048
2024-05-15,11.0600004196167,10.199999809265137,-0.09263278323384617,-0.011685450790359916
2024-05-16,10.239999771118164,10.130000114440918,-0.006886372032909048,0.003913895668890902
2024-05-17,10.069999694824219,10.5,0.0358739276056578,-0.005940653132789319
2024-05-20,10.430000305175781,10.279999732971191,-0.021175023112024068,-0.0066889588913741195
2024-05-21,10.239999771118164,10.050000190734863,-0.022627580567775783,-0.0038986367918339817
2024-05-22,10.020000457763672,10.699999809265137,0.06267107015849417,-0.0029895121419630504
2024-05-23,10.550000190734863,9.949999809265137,-0.07267119164100395,-0.014117845640962863
2024-05-24,10.0600004196167,10.4399995803833,0.0480720102601533,0.010994674381825558
2024-05-28,10.4399995803833,10.420000076293945,-0.001917498614224797,0.0
2024-05-29,10.220000267028809,10.220000267028809,-0.019380432743475107,-0.019380432743475107
2024-05-30,10.300000190734863,10.970000267028809,0.07081768772524988,0.007797302849916281
2024-05-31,10.84000015258789,10.920000076293945,-0.0045683213254873335,-0.011921288540997632
2024-06-03,11.128000259399414,11.399999618530273,0.043017344634808614,0.018868500628272878
2024-06-04,11.305000305175781,11.220000267028809,-0.015915398044283505,-0.008368189213497952
2024-06-05,11.260000228881836,11.449999809265137,0.020291789448272732,0.0035587191446186765
2024-06-06,11.270000457763672,11.739999771118164,0.02501208156187088,-0.015845344672603123
2024-06-07,11.510000228881836,11.520000457763672,-0.018917099899878557,-0.019785552284785003
2024-06-10,11.430000305175781,11.869999885559082,0.029929503976212968,-0.007843190497911915
2024-06-11,11.760000228881836,11.829999923706055,-0.0033755274392841426,-0.009310237047165468
2024-06-12,12.25,11.800000190734863,-0.0025391239055125954,0.034887265449632915
2024-06-13,11.829999923706055,11.109999656677246,-0.06025397488619031,0.0025391239055126105
2024-06-14,10.920000076293945,10.880000114440918,-0.020919320803136802,-0.017249595446016067
2024-06-17,10.880000114440918,10.960000038146973,0.007326033054169503,0.0
2024-06-18,10.829999923706055,11.020000457763672,0.005459560263688001,-0.011932231032219076
2024-06-20,10.770000457763672,10.329999923706055,-0.06465956951824109,-0.022947311592233725
2024-06-21,10.329999923706055,10.319999694824219,-0.0009685452637600772,0.0
2024-06-24,10.319999694824219,11.010000228881836,0.06472024104100965,0.0
2024-06-25,11.119999885559082,11.960000038146973,0.08276378018890253,0.009941307007857579
2024-06-26,16.329999923706055,14.739999771118164,0.20899711952121847,0.3114361505983306
2024-06-27,13.960000038146973,14.470000267028809,-0.01848731213589758,-0.05436877116643279
2024-06-28,14.489999771118164,13.420000076293945,-0.07533142186872435,0.0013811814393902251
2024-07-01,13.460000038146973,13.920000076293945,0.036580523158531844,0.0029761898220521644
2024-07-02,14.270000457763672,14.890000343322754,0.0673632093660272,0.024832803180327694
2024-07-03,14.800000190734863,14.649999618530273,-0.016249560329000778,-0.006062676095627558
2024-07-05,14.579999923706055,14.789999961853027,0.009510964719280706,-0.004789588076455652
2024-07-08,14.819999694824219,15.489999771118164,0.04624336550920648,0.002026325132315065
2024-07-09,15.5,15.710000038146973,0.014102815043052518,0.0006453842725269075
2024-07-10,15.850000381469727,16.3700008392334,0.0411529879538641,0.008872069695053303
2024-07-11,16.760000228881836,16.760000228881836,0.023544666060780307,0.023544666060780307
2024-07-12,16.75,18.110000610351562,0.077469196887411,-0.000596850439295573
2024-07-15,17.760000228881836,17.5,-0.034263424668313704,-0.019515555146267384
2024-07-16,17.719999313354492,17.940000534057617,0.0248320054702793,0.012493025497719358
2024-07-17,17.4950008392334,17.190000534057617,-0.042705035937065906,-0.02511771261019746
2024-07-18,17.420000076293945,16.899999618530273,-0.01701425110582724,0.013291125341350404
2024-07-19,16.5,16.75,-0.008915341085778966,-0.02395321845031945
2024-07-22,17.040000915527344,17.219999313354492,0.02767320085362427,0.017165316858223346
2024-07-23,17.110000610351562,17.5,0.016129421804768656,-0.00640833554838525
2024-07-24,16.850000381469727,16.270000457763672,-0.0728779315630784,-0.037850201491945
2024-07-25,15.989999771118164,16.25,-0.0012300405906434172,-0.017359436834588134
2024-07-26,16.31999969482422,16.209999084472656,-0.002464629507333271,0.004298422060717816
2024-07-29,16.299999237060547,16.299999237060547,0.005536781738200889,0.005536781738200889
2024-07-30,16.399999618530273,16.219999313354492,-0.004920054652610078,0.006116250563189099
2024-07-31,16.360000610351562,16.40999984741211,0.01164588944952557,0.008594362128148873
2024-08-01,16.399999618530273,15.239999771118164,-0.07396736056352265,-0.0006095842337262983
2024-08-02,14.520000457763672,14.720000267028809,-0.03471640379873287,-0.04839649431693367
2024-08-05,12.960000038146973,14.609999656677246,-0.0075009291778280395,-0.12733943757370625
2024-08-06,15.119999885559082,14.800000190734863,0.012920991394114113,0.03431216091909715
2024-08-07,13.484999656677246,13.78499984741211,-0.07104616025092524,-0.09304926252547069
2024-08-08,13.899999618530273,14.720000267028809,0.06562609803463919,0.008307779286145745
2024-08-09,14.640000343322754,13.949999809265137,-0.053727636846649614,-0.005449599457101125
2024-08-12,13.970000267028809,13.390000343322754,-0.04097130925130816,0.0014326977886915577
2024-08-13,13.510000228881836,13.539999961853027,0.011140079323458701,0.008921983570451758
2024-08-14,13.579999923706055,13.25,-0.021650712234543793,0.0029498518456641306
2024-08-15,13.029999732971191,13.760000228881836,0.03776829670682067,-0.016743181788862884
2024-08-16,13.550000190734863,13.210000038146973,-0.04079172771708337,-0.015379287736968327
2024-08-19,13.329999923706055,13.529999732971191,0.02393530102467411,0.009043007045171992
2024-08-20,13.489999771118164,13.199999809265137,-0.024692607303928363,-0.002960769193756267
2024-08-21,13.3100004196167,13.069999694824219,-0.009897310855916849,0.008298848790729329
2024-08-22,13.15999984741211,12.8100004196167,-0.02009335562119176,0.006862410015549243
2024-08-23,12.920000076293945,13.960000038146973,0.08596995140121194,0.008550355593954288
2024-08-26,13.949999809265137,14.359999656677246,0.028250439644990404,-0.0007166054721931303
2024-08-27,14.350000381469727,14.479999542236328,0.008321815632248535,-0.0006965709229220676
2024-08-28,14.420000076293945,13.829999923706055,-0.045928215183943945,-0.0041522181964112675
2024-08-29,13.989999771118164,14.09000015258789,0.018625196579992887,0.011502632156888485
2024-08-30,14.199999809265137,14.130000114440918,0.002834868055475516,0.007776614435076709
2024-09-03,13.9399995803833,13.149999618530273,-0.07187847518091255,-0.013537829564831983
2024-09-04,13.109999656677246,13.279999732971191,0.009837394326028122,-0.0030464580269134404
2024-09-05,13.399999618530273,13.739999771118164,0.0340521461954398,0.008995554548278597
2024-09-06,13.75,13.229999542236328,-0.037824326609701475,0.0007275539764437974
2024-09-09,13.289999961853027,13.079999923706055,-0.0114026033302528,0.004524926328367429
2024-09-10,13.100000381469727,13.229999542236328,0.011402603330252777,0.0015279191307496108
2024-09-11,13.210000038146973,13.930000305175781,0.051557866173088135,-0.0015128221044665537
2024-09-12,13.770000457763672,13.720000267028809,-0.015190167939043077,-0.011552463715411099
2024-09-13,13.829999923706055,13.5,-0.016164956316096404,0.007985498399632517
2024-09-16,13.369999885559082,13.199999809265137,-0.022472870301669556,-0.00967630289006214
2024-09-17,13.479000091552734,13.100000381469727,-0.007604555815782332,0.020916110405668053
2024-09-18,13.140000343322754,12.899999618530273,-0.01538497753060256,0.0030487798575956843
2024-09-19,13.350000381469727,13.149999618530273,0.0191944478183391,0.03428913162444016
2024-09-20,13.140000343322754,11.710000038146973,-0.11597854874740177,-0.0007606904301408988
2024-09-23,11.850000381469727,11.90999984741211,0.016935189688196434,0.011884718905411018
2024-09-24,12.050000190734863,11.84000015258789,-0.005894728212112716,0.011686305209820178
2024-09-25,11.430000305175781,11.029999732971191,-0.07086483328726031,-0.03524213783708793
2024-09-26,11.199999809265137,11.170000076293945,0.012612810855274017,0.01529495221506012
2024-09-27,11.420000076293945,11.600000381469727,0.03777351108627561,0.022134590997230946
2024-09-30,11.369999885559082,11.220000267028809,-0.033307207103730634,-0.02002683330035931
2024-10-01,11.199999809265137,10.4399995803833,-0.07205338163258763,-0.0017841626227587816
2024-10-02,10.300000190734863,10.640000343322754,0.018975973919352566,-0.01350062850778367
2024-10-03,10.449999809265137,10.779999732971191,0.013072024529415303,-0.01801855602199406
2024-10-04,10.050000190734863,10.4399995803833,-0.032047998448767843,-0.07011988722641138
2024-10-07,10.380000114440918,10.489999771118164,0.004777858327834075,-0.005763653498442287
2024-10-08,10.420000076293945,10.470000267028809,-0.00190835020252611,-0.006695356942058868
2024-10-09,10.470000267028809,10.420000076293945,-0.004787006739532813,0.0
2024-10-10,10.359999656677246,10.260000228881836,-0.01547418159630223,-0.00577483995502213
2024-10-11,10.079999923706055,10.5,0.02312239511268329,-0.017699606976415597
2024-10-14,10.350000381469727,10.350000381469727,-0.01438870059512188,-0.01438870059512188
2024-10-15,10.279999732971191,10.149999618530273,-0.01951288866378444,-0.00678632251690214
2024-10-16,10.199999809265137,10.239999771118164,0.008827929355048414,0.004914033686157417
2024-10-17,10.149999618530273,10.119999885559082,-0.01178794470869139,-0.00882792935504834
2024-10-18,10.170000076293945,10.039999961853027,-0.007936542086844512,0.00492856501140309
2024-10-21,10.050000190734863,10.029999732971191,-0.0009965351132518578,0.0009955430195941696
2024-10-22,10.069999694824219,10.489999771118164,0.04484182523832337,0.0039801010741984276
2024-10-23,10.420000076293945,10.15999984741211,-0.03196397345731285,-0.006695356942058868
2024-10-24,10.390000343322754,10.430000305175781,0.02622787114026094,0.02238541102286881
2024-10-25,10.420000076293945,10.449999809265137,0.0019156618865762743,-0.0009592546250069779
2024-10-28,10.539999961853027,10.859999656677246,0.03848432273359582,0.00857557933527904
2024-10-29,10.710000038146973,10.470000267028809,-0.036572232505646264,-0.013908394870809433
2024-10-30,10.329999923706055,10.390000343322754,-0.007670212231918003,-0.013461774640749748
2024-10-31,10.380000114440918,10.100000381469727,-0.028308376538218456,-0.0009629493918323273
2024-11-01,10.210000038146973,10.180000305175781,0.007889579483857965,0.010832174296317524
2024-11-04,10.279999732971191,10.289999961853027,0.010747505038418521,0.009775192951102817
2024-11-05,10.289999961853027,10.59000015258789,0.02873762788322264,0.0
2024-11-06,10.100000381469727,9.710000038146973,-0.08675388779013112,-0.04737471240549924
2024-11-07,9.949999809265137,10.050000190734863,0.03441636725181684,0.024416245769307333
2024-11-08,10.119999885559082,10.59000015258789,0.05233752053831414,0.006940999067250467
2024-11-11,10.670000076293945,11.039999961853027,0.04161486337161542,0.007525898441992864
2024-11-12,10.835000038146973,10.579999923706055,-0.04255961817460223,-0.018743398884567834
2024-11-13,11.75,12.029999732971191,0.12843808857067338,0.10488782137116259
2024-11-14,11.979999542236328,10.3100004196167,-0.15428916906084023,-0.004164953313033364
2024-11-15,10.069999694824219,10.0600004196167,-0.024547132345844744,-0.02355366230380818
2024-11-18,10.050000190734863,10.069999694824219,0.0009934700420365617,-0.0009945528993158756
2024-11-19,10.0649995803833,10.170000076293945,0.009881541137301093,-0.0004966590239569555
2024-11-20,10.09000015258789,10.050000190734863,-0.01186956407865352,-0.007897368074128998
2024-11-21,10.020000457763672,10.020000457763672,-0.0029895121419630504,-0.0029895121419630504
2024-11-22,10.029999732971191,10.239999771118164,0.02171845591790471,0.0009974340091169888
2024-11-25,10.520000457763672,11.600000381469727,0.12470353373801993,0.026976653563600232
2024-11-26,12.239999771118164,11.550000190734863,-0.004319677515996317,0.053704127387043735
2024-11-27,11.744999885559082,12.220000267028809,0.05638852211359022,0.016742154885433742
2024-11-29,12.229999542236328,12.229999542236328,0.0008179366742740679,0.0008179366742740679
2024-12-02,12.270000457763672,11.869999885559082,-0.029877713289120547,0.0032653837608642385
2024-12-03,11.680000305175781,11.880000114440918,0.0008421245871855262,-0.016136195452243082
2024-12-04,11.829999923706055,11.960000038146973,0.00671142814445918,-0.004217652026469676
2024-12-05,12.085000038146973,12.34000015258789,0.03127827913051707,0.010397265599969924
2024-12-06,12.609999656677246,13.0,0.05210332661898796,0.021644091908049393
2024-12-09,13.53499984741211,14.449999809265137,0.10574504389725986,0.04032955433114872
2024-12-10,14.479999542236328,14.0600004196167,-0.027360485131562706,0.0020739539852599725
2024-12-11,14.210000038146973,13.760000228881836,-0.02156806708818206,0.010612028566291343
2024-12-12,13.699999809265137,14.199999809265137,0.031476102036130583,-0.004370030227225464
2024-12-13,14.020000457763672,14.369999885559082,0.011900740951873878,-0.012757036917977667
2024-12-16,14.109999656677246,15.34000015258789,0.06532111375911327,-0.018258950594208626
2024-12-17,15.345000267028809,14.699999809265137,-0.042616325076639684,0.0003258995872118147
2024-12-18,14.479999542236328,13.0600004196167,-0.1182933248313296,-0.015079125465473247
2024-12-19,13.470000267028809,13.0600004196167,0.0,0.030910854268037212
2024-12-20,12.9399995803833,13.829999923706055,0.05728598418191242,-0.009230899333320972
2024-12-23,13.800000190734863,13.75,-0.005801316047532246,-0.0021715341755867285
2024-12-24,13.819999694824219,14.0600004196167,0.022295092114653546,0.005077972144759473
2024-12-26,13.930000305175781,14.039999961853027,-0.0014235203465896597,-0.009289106527710613
2024-12-27,13.920000076293945,13.649999618530273,-0.02817090219617596,-0.008583735493483709
2024-12-30,13.350000381469727,13.579999923706055,-0.0051413771720290515,-0.02222308026369878
2024-12-31,13.725000381469727,13.300000190734863,-0.02083406694376404,0.01062089867694177
2025-01-02,13.350000381469727,13.25,-0.003766497136443946,0.003752363852094247
2025-01-03,13.90999984741211,16.489999771118164,0.21875657025923773,0.048610442533466094
2025-01-06,16.46500015258789,15.71500015258789,-0.04813844273224081,-0.0015171975957322245
2025-01-07,15.930000305175781,14.949999809265137,-0.04990439288071746,0.013588463120028562
2025-01-08,14.5649995803833,14.210000038146973,-0.05076534228498523,-0.02608992547704773
